train_mae,valid_mae,train_rmse,valid_rmse,n_estimators,max_depth,min_samples,max_features
3.6132940236220707,3.5878829894649718,5.807360767145422,5.674364506812691,50,5,2,2
3.00997836871865,2.9736745664755513,5.082405087177482,4.903342241246247,50,5,2,4
2.9004471435347887,2.853274200277638,4.9601028884641964,4.740599601251982,50,5,2,6
3.6198784435634312,3.594631239158862,5.814052877049171,5.684767718956057,50,5,5,2
3.0101883135349654,2.9732025297956435,5.080887289707515,4.904309683257907,50,5,5,4
2.8980961542360224,2.8528335909278835,4.958288485269496,4.740466913699188,50,5,5,6
3.62412198197604,3.5979771550924764,5.81470359618745,5.684232202725994,50,5,10,2
3.0088755247836683,2.9707543497614233,5.076170767340692,4.89840776495255,50,5,10,4
2.898258501447123,2.8527681500659923,4.954420865336684,4.7357402470499315,50,5,10,6
2.25976437297684,2.4842523674474846,3.7722393551285496,4.103702199965522,50,10,2,2
2.1004012519890614,2.341400421950624,3.5041808660371703,3.9364925024828077,50,10,2,4
2.0979879547998364,2.3536569145682327,3.4848063195159376,3.970933754554462,50,10,2,6
2.2818316349785217,2.4791060633419395,3.813862758918238,4.1046536252009025,50,10,5,2
2.1165928550417257,2.346398033710622,3.548058198250441,3.9587850101190667,50,10,5,4
2.1052227391339677,2.3497072611921928,3.509773676636891,3.9632495356767774,50,10,5,6
2.311162618112568,2.4886818192773914,3.8739867782260644,4.140735027458666,50,10,10,2
2.1490365302224723,2.357453242296925,3.610453916690014,3.976592110645731,50,10,10,4
2.1441849773996466,2.3708544450657145,3.5882374005654505,3.9996948678507724,50,10,10,6
1.500081899790047,2.2783585683949346,2.5364622616629235,3.824087046808557,50,15,2,2
1.413220459433188,2.2484944552557664,2.3304900945823284,3.7881056212478805,50,15,2,4
1.4270822989308825,2.2779478801195747,2.3262938464637313,3.8420640195184275,50,15,2,6
1.598068962106105,2.272931471381722,2.6994322629091387,3.8357685049022208,50,15,5,2
1.4918759071483576,2.2598240908206035,2.4938645541377684,3.82972415277036,50,15,5,4
1.5003535812256539,2.264881811782797,2.48091558089006,3.8587299749501245,50,15,5,6
1.7510047296320908,2.308703801354692,2.9678407586641495,3.8956748248255977,50,15,10,2
1.6408189783583147,2.2698711518981654,2.7600337323957733,3.852863547737258,50,15,10,4
1.6295007238355577,2.2816740955459536,2.7282018755312736,3.8694579783868366,50,15,10,6
1.0379205101485043,2.2336602256836553,1.764941139098998,3.810781094060807,50,20,2,2
0.981666746873021,2.2222653944750763,1.6613942703667999,3.7671920857978844,50,20,2,4
0.9948969137381592,2.2463235953009306,1.6721492025854865,3.8235644333767396,50,20,2,6
1.2345221297406195,2.2470442077724497,2.124492938708469,3.806449124360337,50,20,5,2
1.1395355024764389,2.2264751908436478,1.9764011716263248,3.7803550256823533,50,20,5,4
1.1256042814449263,2.245406432964814,1.951446792728391,3.82472576965667,50,20,5,6
1.5120348759299376,2.289050702027459,2.5908738826546793,3.8749485255997698,50,20,10,2
1.393598214622713,2.2399153735712396,2.404116623901362,3.816520857175304,50,20,10,4
1.381259756321538,2.275956934124839,2.3893909710587837,3.8659157436359046,50,20,10,6
3.53851780050566,3.509870176519601,5.711116253459204,5.567341567666375,100,5,2,2
2.9859855937800135,2.9458155822670746,5.060772546995877,4.872559779870632,100,5,2,4
2.8878072059197,2.835116762531394,4.929191382543278,4.719418216364731,100,5,2,6
3.54055760039029,3.512852365680947,5.713867945504555,5.571669818174666,100,5,5,2
2.9888238067546355,2.948166919143311,5.0644213899677,4.878088483442737,100,5,5,4
2.8875760303102167,2.83437113074433,4.930168357435037,4.720961270691503,100,5,5,6
3.5525407977830863,3.523989901258986,5.717421214820169,5.574837377888518,100,5,10,2
2.9881203697417402,2.9472791959453133,5.062227571975913,4.87539995201476,100,5,10,4
2.8883125931630094,2.8347688327940377,4.9268105415361365,4.717624829672739,100,5,10,6
2.2406040060770667,2.465647841007556,3.742240827629365,4.089169932525429,100,10,2,2
2.0977112182026434,2.344323685501029,3.5048683441827375,3.9406115301083156,100,10,2,4
2.091691729727977,2.346014186085653,3.475040588851633,3.9587820326040393,100,10,2,6
2.2534317818209884,2.4591374286071974,3.7694370789960376,4.083537882495875,100,10,5,2
2.1125124068861663,2.33595387063829,3.5422257318581827,3.934780623627619,100,10,5,4
2.1065538609234546,2.351184992006255,3.5093628368911345,3.965225352131148,100,10,5,6
2.2842494109699567,2.4717125556378847,3.831094856099306,4.11582294793438,100,10,10,2
2.1460868867392016,2.3511145263043907,3.608066019699277,3.964493555999829,100,10,10,4
2.1413265253657037,2.3684963309675067,3.5829174784701605,3.9983708115558696,100,10,10,6
1.476328577581326,2.263432588707533,2.484771479312141,3.819527931887863,100,15,2,2
1.4094654763042749,2.237030384653897,2.317480890316025,3.7801416383830952,100,15,2,4
