train_mae,valid_mae,train_rmse,valid_rmse,n_estimators,max_depth,min_samples,max_features
3.0552702941576566,3.035012799045312,4.720271924665707,4.612911357239604,50,5,2,2
2.211451859894377,2.2266564473751385,3.6375934702777495,3.5823332573672357,50,5,2,4
2.052720118976969,2.074375736830045,3.377074283343915,3.3894967838724037,50,5,2,6
3.0851209528985075,3.0682006580977794,4.7566841850894495,4.6532463205518155,50,5,5,2
2.211525714788607,2.2275407117553105,3.6371310677263105,3.582653145408853,50,5,5,4
2.056940417295161,2.079013964916412,3.382085664897276,3.3962832243860728,50,5,5,6
3.1080479155825507,3.0870467039188885,4.804073315673949,4.694299696746835,50,5,10,2
2.211217887164304,2.2272724469089034,3.639524976576357,3.5836367687194253,50,5,10,4
2.056940417295161,2.079013964916412,3.382085664897276,3.3962832243860728,50,5,10,6
3.173567416387484,3.1553694552550446,4.868896634724098,4.766261265318209,50,5,20,2
2.231180145112837,2.250905101483335,3.6714625188797494,3.617824153405743,50,5,20,4
2.056940417295161,2.079013964916412,3.382085664897276,3.3962832243860728,50,5,20,6
1.767104473523456,1.941097570262198,2.956931520825167,3.169268146228923,50,10,2,2
1.4624371160469913,1.6849557975965102,2.484374525106808,2.8720171716695733,50,10,2,4
1.405755024641463,1.6560569355074,2.3761388142780873,2.8723671902412873,50,10,2,6
1.81034474753317,1.9795954910072517,2.9971825347625454,3.202163822415158,50,10,5,2
1.4697466184330776,1.6900004619788358,2.504180926668872,2.874980159304961,50,10,5,4
1.4174898500498194,1.6671253881602475,2.40797797580198,2.877035021724639,50,10,5,6
1.8144070711135913,1.9792547743011895,3.045021100512091,3.2226864695874924,50,10,10,2
1.4893689213453396,1.6877816355648902,2.545815767919306,2.8664815383046793,50,10,10,4
1.4349295847863297,1.6657272755508559,2.45105251342146,2.8824953171407905,50,10,10,6
1.8442140064129395,1.99052542899416,3.0693412522348145,3.2389916362961206,50,10,20,2
1.5314685239194663,1.7081403097867536,2.630852001328888,2.9110730293478877,50,10,20,4
1.4793152644312624,1.6674463447239163,2.530008618142611,2.8940810596672195,50,10,20,6
1.1232145773081479,1.6634157314812381,1.9156539446682976,2.8525403930257496,50,15,2,2
0.9324087209449078,1.5644404780111334,1.5558908551450599,2.728028890786799,50,15,2,4
0.8856031309479947,1.562247603377911,1.452189430748383,2.742561618569082,50,15,2,6
1.1945220629313669,1.6962225356838243,2.046631228817209,2.8552032837534713,50,15,5,2
0.9996965486029914,1.5762902932063079,1.7060819076103468,2.757696303590457,50,15,5,4
0.9466626627240042,1.564777247004576,1.6037405798792073,2.7550430631104716,50,15,5,6
1.3198875114910658,1.7241743737675987,2.2571111239825443,2.9132224144185206,50,15,10,2
1.107418035479323,1.5914803211920112,1.9130572510111095,2.771960251060958,50,15,10,4
1.072233618756844,1.5930362429297036,1.8416184257852115,2.7885830572045935,50,15,10,6
1.445780457496192,1.7413371397446602,2.4814265225644183,2.9578735059274064,50,15,20,2
1.2657186995832368,1.617204301787632,2.1962209437251623,2.8094997275059654,50,15,20,4
1.2192541521010325,1.606601989500508,2.11773214065289,2.8193238084933108,50,15,20,6
0.7449803205612597,1.6223371139794762,1.2773183937958477,2.788855258791181,50,20,2,2
0.6575011045028141,1.5425647808649587,1.140053128109166,2.6933307996652442,50,20,2,4
0.6402288653950406,1.5388504128922946,1.1152681255640313,2.707551247735782,50,20,2,6
0.9193947308270844,1.6565824153866169,1.6016776261886176,2.8220210939608545,50,20,5,2
0.7929170927502112,1.5559302227640204,1.4181286919561296,2.7246687817459776,50,20,5,4
0.7578391748644863,1.5491896284568585,1.3617719070214038,2.7176957188238373,50,20,5,6
1.1146503430219457,1.6727101985507329,1.9443773460280294,2.8692204673213224,50,20,10,2
0.9850074691632955,1.575124395432713,1.7494843434959275,2.7703345037865663,50,20,10,4
0.9461931116479924,1.579037321552381,1.6893891114054724,2.7798418613144635,50,20,10,6
1.3392476686216865,1.7221959959445376,2.3266932721353566,2.9429281173562116,50,20,20,2
1.2056531152952543,1.6065387123823276,2.112528262567099,2.7985226309654583,50,20,20,4
1.1565564168699027,1.5942793998003648,2.0409202306969227,2.799036504296332,50,20,20,6
0.6421771718184506,1.6052662377160705,1.1305530554669372,2.762785002617801,50,25,2,2
0.6035858577592619,1.537087145363054,1.0842790333076655,2.683832204330086,50,25,2,4
0.6040929530312209,1.5649136859504773,1.0889963147253525,2.758959123536821,50,25,2,6
0.8525881292117178,1.6335175695345645,1.516483576184681,2.7913181177817417,50,25,5,2
0.7548429982255146,1.5632395816546645,1.3793687823968377,2.739873762290876,50,25,5,4
0.7291687421794836,1.5587263265946283,1.3449200025266677,2.747759345349555,50,25,5,6
1.0829139703114632,1.6533973920656222,1.8966710879422053,2.8333388441773777,50,25,10,2
0.9698633510631517,1.5772803067848393,1.7318705100520089,2.763414693506023,50,25,10,4
0.9308358928045647,1.5765079484219353,1.6725979009808292,2.7801701306443984,50,25,10,6
1.3320123243713198,1.7130907759286926,2.307837165045171,2.909242991649131,50,25,20,2
1.1981847354353343,1.609872085701425,2.1056460844857927,2.8001801434938347,50,25,20,4
1.15431441371044,1.5972104922505175,2.047118571884158,2.8043120216807464,50,25,20,6
0.6300722357036939,1.6230366737017201,1.1182094269877787,2.7949953158977947,50,30,2,2
0.5997935779751653,1.5440785768554952,1.0795076984780212,2.6908934004391187,50,30,2,4
0.5976625236768979,1.5575092362002334,1.0807866195254978,2.7381848471427324,50,30,2,6
0.8418277216148121,1.6302770590942297,1.505865394735265,2.7879502168791266,50,30,5,2
0.7543717509358722,1.5480940570571464,1.3758384496172866,2.7288939538495045,50,30,5,4
0.7263853195727075,1.5645626658957774,1.3372022477873737,2.756961877237926,50,30,5,6
1.0870636844848125,1.6830819474796794,1.9096805602457214,2.8798808899292454,50,30,10,2
0.9624427346907098,1.5724626392829992,1.7232602253755032,2.744312985813975,50,30,10,4
0.9282735989856612,1.5825371194551607,1.6693402461185174,2.782005783194408,50,30,10,6
1.3284085672894337,1.7179382662850724,2.299804011642333,2.916240165934732,50,30,20,2
1.1982843140842454,1.6106486491721657,2.1062936978553113,2.8027908974079065,50,30,20,4
1.1541197673454056,1.6017510107997956,2.0496692053492067,2.8089842555053264,50,30,20,6
3.0195988801011793,3.017283559494542,4.703042519103941,4.6120852938912416,100,5,2,2
2.209997791393837,2.228148723624973,3.6314388080381614,3.5820141974413753,100,5,2,4
2.0381551675097698,2.0518612765503175,3.3687334956838693,3.365677587689703,100,5,2,6
3.0322424649229665,3.033575795843989,4.718014043696585,4.627974523488647,100,5,5,2
2.213635571753212,2.2329432635188233,3.6326806474299373,3.585295211006632,100,5,5,4
2.0404045991208655,2.054434491715041,3.371199640703962,3.3690801597686635,100,5,5,6
3.038897337023971,3.0416165216353725,4.735970058767263,4.646882643866405,100,5,10,2
2.2132940173523656,2.2331490354113295,3.6334931679194025,3.585551361681536,100,5,10,4
2.0393000314983096,2.054128777506519,3.371713947678922,3.3689556547346284,100,5,10,6
3.0756717472871444,3.0724412151742198,4.759180329786515,4.669385541481924,100,5,20,2
2.2275590354897914,2.2480714923072265,3.6578177053324006,3.609740898114159,100,5,20,4
2.040352550093215,2.0558124638799895,3.373503526649719,3.3720502103304395,100,5,20,6
1.738979782415623,1.9137732717682767,2.9184681249656927,3.140585557296147,100,10,2,2
1.456298331580567,1.6815846048933987,2.4786921973960263,2.871229075123051,100,10,2,4
1.3994411039236232,1.643838979739979,2.3667491685021895,2.8514377839385165,100,10,2,6
1.7907961325959123,1.96380206933235,2.9772496907173815,3.198496546934027,100,10,5,2
1.4641813937968593,1.6758255224003742,2.498053665594597,2.862457547684638,100,10,5,4
1.4096879661207555,1.6533687911546762,2.395250117499314,2.8561476103325356,100,10,5,6
1.7961707142546397,1.9587623355306047,3.012130967495084,3.1965035759028213,100,10,10,2
1.4822864263912592,1.677732694894858,2.540369708533671,2.86612272420576,100,10,10,4
1.4317158361417595,1.6563014143257024,2.4467665938070153,2.866363271340581,100,10,10,6
1.8149103075222648,1.9594938251526641,3.050608153930186,3.2220862496678335,100,10,20,2
1.522523240177508,1.6955580049910648,2.6156318290064835,2.9013787892067877,100,10,20,4
1.474562277589295,1.666152734065413,2.5261076395748585,2.8864015052366137,100,10,20,6
1.1001336063562577,1.648458295078933,1.882710999074523,2.830216368642671,100,15,2,2
0.9200464466400518,1.5471907562635476,1.5344297266018552,2.7115237434715564,100,15,2,4
0.8730195262116629,1.54860308197553,1.4289439181556003,2.7306636384944207,100,15,2,6
1.1836931112073499,1.6794913769664157,2.0341808756343283,2.8396015660142866,100,15,5,2
0.9870453509365698,1.5586859370437658,1.6816564105615286,2.727781008084057,100,15,5,4
0.938225614437796,1.5527382556961558,1.5883014858731566,2.731484131251359,100,15,5,6
1.3011193910068093,1.7052543347676763,2.2337937190788137,2.8914512014462317,100,15,10,2
1.101111971841619,1.5823820821974437,1.901836386126664,2.7687743263536064,100,15,10,4
1.0631347139979146,1.5759587092084038,1.8298576062683818,2.7663159556147114,100,15,10,6
1.4332229680551394,1.7401892939479426,2.463023838519853,2.9580696336507177,100,15,20,2
1.2553549422391617,1.6048578207940267,2.1761000891954336,2.7931537748632045,100,15,20,4
1.2115995942314066,1.5965717216937776,2.10425661786665,2.8026295545113773,100,15,20,6
0.7276938138181788,1.6055678515546843,1.2467238262732496,2.773225264763924,100,20,2,2
0.6396149746319733,1.527243998909312,1.10700008628953,2.672296945396482,100,20,2,4
