train_mae,valid_mae,train_rmse,valid_rmse,n_estimators,max_depth,min_samples,max_features
2.9977281022799995,3.0437975578132925,4.625869634131031,4.575415007634247,50,5,2,2
2.192877261568416,2.205755460634634,3.6027664454786636,3.54472850691054,50,5,2,4
1.9973176479434809,2.0156677745962712,3.30505760140246,3.3284932249372465,50,5,2,6
2.9709038967296273,3.0113166910824396,4.589037162786523,4.531081464581358,50,5,5,2
2.1911392779493535,2.2031645853106716,3.602771148546988,3.544131632597424,50,5,5,4
1.995052234993256,2.013006495332937,3.3041283928247833,3.326409206024153,50,5,5,6
2.9473839805905504,2.9874295051571207,4.558555032296782,4.499263561444217,50,5,10,2
2.1874255175748063,2.2004460921956417,3.600194199628152,3.540937946420914,50,5,10,4
1.9931174318042237,2.0108187422508794,3.302320296925815,3.325476047979278,50,5,10,6
2.933411372341515,2.968635506117538,4.5602895238187795,4.49618661192373,50,5,20,2
2.192121348957346,2.2051863795348483,3.614176353584743,3.561526447139591,50,5,20,4
1.996138120329772,2.0149537571647005,3.307389883283944,3.3322471399447386,50,5,20,6
1.6632884660799168,1.840801050990228,2.825624909895285,3.0694330856769683,50,10,2,2
1.4492488390561609,1.6673433513358762,2.4676911197731086,2.8455294642076825,50,10,2,4
1.398724547213929,1.652976597958517,2.360579355962573,2.873660192542318,50,10,2,6
1.6619195379845064,1.8188808540762664,2.8182350342518285,3.0306580537068517,50,10,5,2
1.4575007465167276,1.6782300444128269,2.4875365664151294,2.8790398169650224,50,10,5,4
1.4117998811017562,1.6598467261428198,2.3886985598066968,2.8808809426837767,50,10,5,6
1.6828236993834467,1.831463353557083,2.843504998386033,3.0387894766101873,50,10,10,2
1.4766197024589185,1.671444940268403,2.530845330879153,2.861697736087584,50,10,10,4
1.4366893007835717,1.6639505122450682,2.4502374106969538,2.885196070940797,50,10,10,6
1.7358340038803604,1.878585727955576,2.9342030261281336,3.1178366956090113,50,10,20,2
1.5186489443968425,1.6924172704826406,2.6092713852694436,2.9002901453723458,50,10,20,4
1.4763066778267973,1.6711932661506153,2.5241735337974855,2.905089825079045,50,10,20,6
1.0872048439287925,1.643313645946589,1.8453935442252334,2.8223734053798943,50,15,2,2
0.9225060647565915,1.5655482594972447,1.5278332059027893,2.732324837759764,50,15,2,4
0.8870736985266833,1.5801423593254293,1.4432697997869968,2.785585979902871,50,15,2,6
1.1647049589390663,1.6490448884136595,1.9978176893493862,2.813355283196368,50,15,5,2
0.9947838762776405,1.5841030254748814,1.688643513471009,2.7671170604769864,50,15,5,4
0.9535518181094809,1.591375012834457,1.6157516274062391,2.7843149093680633,50,15,5,6
1.2735899941215572,1.668996914896592,2.189490130118933,2.8438068063460857,50,15,10,2
1.1127774235146226,1.5947850130677559,1.9089670638527603,2.781054941528627,50,15,10,4
1.0720263086779047,1.5918492610066564,1.83275975511766,2.803938690388325,50,15,10,6
1.4071080686876765,1.708555974340264,2.4135913127278905,2.905775681969492,50,15,20,2
1.2696954937822638,1.6063559303787676,2.1958826520991503,2.8151752376465122,50,15,20,4
1.229361505543523,1.6136955113961553,2.124209346177218,2.825446810223422,50,15,20,6
0.7219702917389823,1.5897081606029364,1.2356317163160828,2.7429483583954832,50,20,2,2
0.6561030897074884,1.5554004496881346,1.141219847596923,2.7255192703110085,50,20,2,4
0.652663399398573,1.5654662733827265,1.1286312464101544,2.750134612616646,50,20,2,6
0.881701839283665,1.6037348310227386,1.5469141180798769,2.7722886651677516,50,20,5,2
0.7950597576179532,1.5539078327380078,1.417513230839501,2.7317725720092865,50,20,5,4
0.7689439818393523,1.571939992047952,1.379047552586541,2.7808971901904984,50,20,5,6
1.090663562640584,1.6407868805613541,1.9038089077301368,2.821705460701089,50,20,10,2
0.9896131463631408,1.5753983968536585,1.75210766054869,2.7629070583811814,50,20,10,4
0.9574950781744629,1.579314422130388,1.7070767946126717,2.799814886506094,50,20,10,6
1.3064513304556191,1.6901584871047188,2.2662669073535477,2.894443949298659,50,20,20,2
1.203972765482569,1.59472414964575,2.1070422673929006,2.791438059320559,50,20,20,4
1.1685318421041053,1.6077349552348554,2.0587197760275266,2.8309704813957755,50,20,20,6
0.6241891292654719,1.5800581179940312,1.110092798339813,2.753405261730889,50,25,2,2
0.6076888905685761,1.550622883813353,1.0913194547992082,2.7246794160304195,50,25,2,4
0.6103136711035783,1.5688905289644015,1.099347192139314,2.7637580041690826,50,25,2,6
0.8263683320483606,1.606418175841758,1.4829676465828137,2.7866425581313283,50,25,5,2
0.7618365751535799,1.5548102998614093,1.3931098524653671,2.726576123118681,50,25,5,4
0.7353954621941453,1.573081320385689,1.3566995496265288,2.782499830381169,50,25,5,6
1.0510860259019712,1.62374311075668,1.855881803930664,2.8126519746320437,50,25,10,2
0.973104904163131,1.5767380526592567,1.7367590824088872,2.7675817956863713,50,25,10,4
0.9380246508995829,1.5887931564531999,1.6894917658666424,2.7912100831113267,50,25,10,6
1.2862094206912138,1.6843451199118245,2.2427525633576364,2.89621362075213,50,25,20,2
1.198730462727754,1.6009682801041056,2.1027685196606694,2.7858976840986704,50,25,20,4
1.165457730335929,1.6060449319775898,2.0580102411679806,2.829401465090874,50,25,20,6
0.6137246194483087,1.5923554079979867,1.0961506845900308,2.742360862493937,50,30,2,2
0.6039479913608818,1.5598684985549798,1.088091448206152,2.7422468236868953,50,30,2,4
0.6038501115446718,1.5661831487690083,1.0924691984489676,2.754971835846323,50,30,2,6
0.8183976351423061,1.6152964821153195,1.4719479189115516,2.77439607450647,50,30,5,2
0.7587106215232245,1.5626520576510474,1.3818159762765345,2.73303912061505,50,30,5,4
0.7377462006479698,1.5789506172224133,1.351174293909185,2.785756399067588,50,30,5,6
1.0552628192671714,1.640565711675746,1.8591869039288218,2.841230352228409,50,30,10,2
0.9749818396397757,1.5672901597073234,1.7398999245383115,2.7439581533327693,50,30,10,4
0.9394689533528019,1.588168632235748,1.6931271864106117,2.781551727540993,50,30,10,6
1.291163692601168,1.687188928089516,2.2526749351427435,2.9047394487875606,50,30,20,2
1.19751421456231,1.6003308106934027,2.101872502763858,2.7964130570827566,50,30,20,4
1.1645392804355912,1.6045854621405322,2.057477603419443,2.8242871093665953,50,30,20,6
2.8965673867042425,2.938158818180606,4.4977011483327605,4.447165127759538,100,5,2,2
2.145688938560821,2.157766340636235,3.529581391657189,3.4781808978971456,100,5,2,4
1.997587111654053,2.016637273554862,3.306309281164591,3.329613796219889,100,5,2,6
2.880223676009351,2.9208803870105653,4.4778934832086845,4.424823837860515,100,5,5,2
2.144879767444003,2.156769293529466,3.5292895026624658,3.47863650339584,100,5,5,4
1.9964337082279084,2.01545985127149,3.306296459334329,3.329074028918022,100,5,5,6
2.8664141190681245,2.906020576427466,4.456353501072085,4.40297122374251,100,5,10,2
2.1454430356393863,2.1585776999742157,3.5318128015312564,3.482021362581524,100,5,10,4
1.9950002084118235,2.013365826820913,3.3037864505122916,3.3266510435533267,100,5,10,6
2.8570565865606574,2.8899633871828083,4.473263602981644,4.413037501818495,100,5,20,2
2.148916020762292,2.1644152488057826,3.54241523484064,3.497669583467246,100,5,20,4
1.9973840034891817,2.016716698961962,3.3070332394421484,3.3305933279671835,100,5,20,6
1.6543874009998103,1.8269844101144557,2.797032487542604,3.0361760486388194,100,10,2,2
1.4437340337573998,1.663223631976894,2.458007234516889,2.845657720297833,100,10,2,4
1.3937868931270367,1.6508535914905236,2.350742505151975,2.868346764965024,100,10,2,6
1.653104759153568,1.8208381754544607,2.8051345003917296,3.031383011048104,100,10,5,2
1.454393764303182,1.6682906340931043,2.486604795256671,2.8620959964302886,100,10,5,4
1.4091358557837157,1.6584591737570653,2.3825012236606082,2.8816699207184406,100,10,5,6
1.6860065069341668,1.8308365004354155,2.8484700553841575,3.0313414855538254,100,10,10,2
1.4722955236174522,1.6669578142458656,2.521226487824864,2.8600961070888227,100,10,10,4
1.4302769827830017,1.657665626444048,2.437594159175842,2.874190510380474,100,10,10,6
1.739445430975025,1.8797192394380646,2.9281373624639606,3.1069910240835212,100,10,20,2
1.5100952540446098,1.6814448073278432,2.597129328639617,2.8909332625234523,100,10,20,4
1.4710917972192492,1.667386156098105,2.515378514266245,2.895919674965765,100,10,20,6
1.0766584787237463,1.6219162977942105,1.8284405019269425,2.789518544241766,100,15,2,2
0.9169551375318054,1.5542391935599966,1.5175292904122888,2.7238802535954965,100,15,2,4
0.8781503680067893,1.5668022500270673,1.423865369370978,2.76980556656486,100,15,2,6
1.14289918681387,1.6305300482628742,1.955376176037157,2.7984507585513563,100,15,5,2
0.9889881394377152,1.5654775578576556,1.6776060895625613,2.7295033571755347,100,15,5,4
0.9477092538793577,1.57343255689287,1.59959212173141,2.761420129884316,100,15,5,6
1.2565727723383324,1.6518052545341602,2.161859391520092,2.825261187452591,100,15,10,2
1.1045509817706687,1.5788748712689502,1.8964080514259858,2.758726849031603,100,15,10,4
1.068352191518515,1.586771103777564,1.8296682718576738,2.8013463714946565,100,15,10,6
1.3891356877727057,1.693070985449489,2.3880743586117887,2.8910314114040716,100,15,20,2
1.2579583793370184,1.6005816361119942,2.1771586766109596,2.801442340655532,100,15,20,4
1.2241693504920148,1.6053271569188683,2.1170011785465963,2.820311947491903,100,15,20,6
0.7087242886785271,1.574295975514656,1.2079821355881057,2.7390887055174056,100,20,2,2
0.644876601524592,1.5388325809078496,1.1143377992574117,2.704524393256046,100,20,2,4
0.6418714194265638,1.5547009747632836,1.1037826594994318,2.742170317584995,100,20,2,6
0.8748117252413907,1.592147527654341,1.529695106547105,2.7595104466929214,100,20,5,2
0.7839957209442905,1.541747299210968,1.3977707720886934,2.715215288867684,100,20,5,4
0.7581487538124184,1.5583712144242048,1.3597771508024354,2.7658316293915406,100,20,5,6
1.0783529285181226,1.625927736755964,1.8813611176279335,2.804285840065764,100,20,10,2
0.978019233111165,1.5612618677560925,1.733760971389157,2.742484235521239,100,20,10,4
