train_mae,valid_mae,train_rmse,valid_rmse,n_estimators,max_depth,min_samples,max_features
4.010705780162235,4.011954079041297,6.102235308798499,6.014942567035483,50,5,2,2
3.2208582965857886,3.211634688889843,5.2583195889002825,5.11217507243647,50,5,2,4
3.036460030014488,3.0039148325313407,5.057923000810943,4.882149464762416,50,5,2,6
4.008263086391817,4.008962210237847,6.114998592234947,6.021711157198798,50,5,5,2
3.2373417707529484,3.2263244255348598,5.266908315502678,5.122627126995333,50,5,5,4
3.036334895946287,3.0020279367198794,5.0569445080642055,4.878697738603177,50,5,5,6
4.012300188880017,4.012387868401413,6.106886586792888,6.015124989944428,50,5,10,2
3.2530943142139925,3.2474211437389733,5.284373389597125,5.148883857764213,50,5,10,4
3.037128976965268,3.0046595527648523,5.05330797382423,4.876540250215432,50,5,10,6
2.461383701315952,2.658631495839743,3.9709556192946325,4.242182458755272,50,10,2,2
2.1272613394088897,2.351230453306468,3.569358124142649,3.9312282767012507,50,10,2,4
2.0906129559768964,2.321553197924081,3.4986856235574124,3.904737789501346,50,10,2,6
2.442671783959673,2.633290985434887,3.94778415254797,4.2186877961083775,50,10,5,2
2.15380277519059,2.3658635377400796,3.608653212843142,3.9514427877238147,50,10,5,4
2.1109200971540236,2.337065465987419,3.5415938010606918,3.931041004325027,50,10,5,6
2.463016747219195,2.6362333630099477,4.005803134522788,4.2394139861027185,50,10,10,2
2.1775736265180488,2.371523641717345,3.6516997118623253,3.9485656654444465,50,10,10,4
2.145245043418267,2.347486787497279,3.5934907469182997,3.95788271769341,50,10,10,6
1.6315259829065043,2.301508261506921,2.748720812519458,3.847379238729175,50,15,2,2
1.433836823353511,2.215070921403534,2.382366564784367,3.7627769853175823,50,15,2,4
1.4137879767634782,2.2130625605085865,2.3311132281780136,3.7645893695793364,50,15,2,6
1.7085261038599635,2.2935736202687855,2.8808166031330513,3.846093633934698,50,15,5,2
1.531323081660591,2.227378578480762,2.5720715897163626,3.7693596057989494,50,15,5,4
1.5056624973135673,2.2259813780997546,2.5025921342794395,3.7666839122260085,50,15,5,6
1.855274009290741,2.3477596576226287,3.1146882207086484,3.9140314812166563,50,15,10,2
1.681285093412249,2.2504159436534703,2.836288958540459,3.8157087041904525,50,15,10,4
1.640191333460828,2.2508417318331673,2.748753492365009,3.833699564952917,50,15,10,6
1.0789405011173407,2.2409131147853945,1.8141356115919085,3.776470305025579,50,20,2,2
0.9963569804432119,2.1854047729928787,1.680214350697237,3.7138708356302796,50,20,2,4
0.9781079467003982,2.2043431757329617,1.648397019499953,3.7745693868222694,50,20,2,6
1.2988168212808548,2.243841669884903,2.209139785612003,3.7810187985619157,50,20,5,2
1.1755801247144053,2.1995588533818538,2.034960213460171,3.7442119089006654,50,20,5,4
1.1400030101816683,2.221345182365694,1.9653020051162327,3.777699918181586,50,20,5,6
1.5747178968547741,2.275574149436073,2.652417066000176,3.8187246291481665,50,20,10,2
1.4385712396553922,2.2204408393390156,2.469602246483345,3.793390731239033,50,20,10,4
1.3918272757815118,2.2300463484427917,2.398474307733945,3.794699848275463,50,20,10,6
4.052738032567564,4.038065154569412,6.160558741901581,6.061608742984903,100,5,2,2
3.2093325500096626,3.191967834424118,5.25775755955247,5.102793694622937,100,5,2,4
3.020396944147113,2.9854586903341644,5.053203427238752,4.868138487040818,100,5,2,6
4.043088236811016,4.027923470321693,6.155639123926251,6.052739599179846,100,5,5,2
3.225746822776677,3.206547191981367,5.266382891489878,5.109546504856437,100,5,5,4
3.0211081800386186,2.9864649370278107,5.054109443640574,4.869726154604926,100,5,5,6
4.058055667347393,4.040935166768594,6.167273076255826,6.0634658130181665,100,5,10,2
3.2384089684516866,3.2210926063948064,5.280565333242263,5.124751614669123,100,5,10,4
3.0236463851619777,2.989110695924238,5.054650545110818,4.870260512679366,100,5,10,6
2.4559656002665062,2.6506684045096915,3.96892367095813,4.233443440518827,100,10,2,2
2.1256027030325337,2.348854062816036,3.5629238659099602,3.930312934215385,100,10,2,4
2.087869130289313,2.3219311703032646,3.4956574407591288,3.9078054471693897,100,10,2,6
2.4538803705195606,2.64356418240301,3.967925438223866,4.238504853938882,100,10,5,2
2.1487004642901923,2.3593553046582927,3.6030380950948135,3.9491489011337326,100,10,5,4
2.1046333174071226,2.330068132733941,3.527824602395161,3.922450364004994,100,10,5,6
2.4628821345469185,2.633519235471731,4.010055751506324,4.235924551163559,100,10,10,2
2.1745819331359484,2.370979440996968,3.6531352233405263,3.963367715207038,100,10,10,4
2.1372028925455573,2.341446184597618,3.5871170884615453,3.94320137209586,100,10,10,6
1.6148910199858864,2.2862974705863963,2.7252756045779303,3.8275964683364956,100,15,2,2
1.43376197689677,2.2087815838671907,2.3830417096812906,3.747722278258154,100,15,2,4
1.41000648086216,2.2066331994320953,2.321924498600698,3.7613314103376183,100,15,2,6
1.701195557439339,2.2860589840580947,2.868896350104867,3.8418966464488427,100,15,5,2
1.523390895398103,2.2143890690020864,2.5581272939490534,3.765947692781822,100,15,5,4
1.4896864946749444,2.207834119775773,2.4833574623176267,3.762129436670295,100,15,5,6
1.8384965020071844,2.325685065756916,3.090808232044875,3.885186548461046,100,15,10,2
1.6747801097173038,2.234878745963482,2.8260298369800894,3.7918773843071247,100,15,10,4
1.6312991449882306,2.237708369147256,2.741060822731305,3.8151689186307673,100,15,10,6
1.0680144488705618,2.219427105859366,1.7938071177128372,3.7328435992806823,100,20,2,2
0.9833957955980469,2.1713946106683957,1.6530483270485103,3.6972463474312747,100,20,2,4
0.9649783731905481,2.189179997666465,1.6145288171447307,3.7501393522891084,100,20,2,6
1.2862471684830634,2.234041546063158,2.1813197953597583,3.7714758699607205,100,20,5,2
1.1613261688982561,2.1878135528010247,2.001597237560637,3.7293068798673388,100,20,5,4
1.1239168516981486,2.1992794998464085,1.9322298101088686,3.7593783248506623,100,20,5,6
1.5570161432739722,2.260884889153407,2.6279934462651333,3.801285909918731,100,20,10,2
1.4303460392226914,2.2076542899538834,2.455601002175456,3.7736309720657952,100,20,10,4
1.3798911644343266,2.2137294270059,2.3753015926047114,3.777547332053768,100,20,10,6
4.063453164291729,4.057001165998752,6.141464279244964,6.055339674154933,200,5,2,2
3.2344963951322017,3.2223220550375933,5.273734944745179,5.1251982856223055,200,5,2,4
3.0232507986070574,2.989761914863199,5.065265458911337,4.880228237489832,200,5,2,6
4.057398155199926,4.047038723521904,6.138101647803831,6.045320571623486,200,5,5,2
3.2357081415359596,3.224145535287681,5.275882916596567,5.12842829485237,200,5,5,4
3.021715565279924,2.9878358468165387,5.064128171744081,4.878650874554959,200,5,5,6
4.062609887390067,4.051224944809149,6.137003543197436,6.0408597109268545,200,5,10,2
3.2409361884082073,3.2300113044784595,5.28224349305289,5.133613702675098,200,5,10,4
3.0221809688504244,2.9886912881355543,5.06291921520465,4.877320348780834,200,5,10,6
2.4523378034873042,2.644868150553447,3.955396790920659,4.224268969231432,200,10,2,2
2.12850116784973,2.350227157568455,3.569944372268597,3.931159196093404,200,10,2,4
2.0849637046333616,2.320763448994519,3.491858397388269,3.905273056925288,200,10,2,6
2.44414522829449,2.6341474971598466,3.959235437538752,4.224061716842754,200,10,5,2
2.147293876065779,2.353684437152228,3.603839824168186,3.9383380096320324,200,10,5,4
2.10159249069668,2.326605604203081,3.5244327866765524,3.917571935361645,200,10,5,6
2.458241110153861,2.6309658159422327,3.9976943161516982,4.221390554102704,200,10,10,2
2.176602980451195,2.3662486297612797,3.6573142511089203,3.955527254944699,200,10,10,4
2.1315962636271846,2.3369699768088745,3.5820013563075963,3.932494473785043,200,10,10,6
1.596301508779615,2.2768190477650805,2.6921778072159324,3.817031449537385,200,15,2,2
1.430649735103126,2.2001783985016026,2.384041702157138,3.7422635480257362,200,15,2,4
1.403438165774444,2.1946729394837905,2.3072800440435492,3.742003756322354,200,15,2,6
1.689095169008483,2.2888016923958605,2.8491799049935116,3.835746649736682,200,15,5,2
1.5212482956959228,2.2077744930220327,2.558070802757928,3.7554992513389616,200,15,5,4
1.4822943023272461,2.208420489895709,2.470804264227373,3.760444678368462,200,15,5,6
1.8321445455865104,2.3158308079873646,3.0776115288971746,3.8761173570107315,200,15,10,2
1.6687090154081061,2.23092387947824,2.818142930433601,3.7925935457104267,200,15,10,4
1.6281854996944474,2.2302356625543838,2.734667767372622,3.8004104582086815,200,15,10,6
1.04868986525373,2.205969372343787,1.7604537330777366,3.728467508616229,200,20,2,2
0.9720337222613659,2.1612669107442075,1.6312904862413293,3.691787459227632,200,20,2,4
0.9579018897876148,2.1815868744533824,1.5990628814815142,3.735303937727356,200,20,2,6
1.2722107890537921,2.225755131002942,2.164306348181005,3.7679284239661364,200,20,5,2
1.1555303243938302,2.177041581050065,1.9892608407093817,3.718512771405957,200,20,5,4
1.1146472740384064,2.1882548309354797,1.9199164668822624,3.738265842308269,200,20,5,6
1.550064019327745,2.258337547535761,2.6229053180562554,3.80283851785229,200,20,10,2
1.424042499583776,2.203103755393501,2.4439345428970305,3.7645054704273315,200,20,10,4
1.3734915422362908,2.20809475295707,2.364529626959743,3.77036889631453,200,20,10,6
4.068075696747269,4.056902685854515,6.125742997301614,6.035320707401299,300,5,2,2
3.2152380533871088,3.200419108664474,5.2564433530650705,5.106777793094057,300,5,2,4
3.016528820060089,2.9856891521076174,5.0540692910704665,4.873093478942515,300,5,2,6
4.056917354229187,4.043987134082021,6.116764084747415,6.024110190908954,300,5,5,2
3.2166079072625036,3.202053393467536,5.258377032092784,5.109469464738896,300,5,5,4
3.0166966023356663,2.98553278252144,5.055691594635233,4.8746505986152595,300,5,5,6
4.04761294362932,4.033184934942678,6.1061502898370845,6.006885055167668,300,5,10,2
3.21862464185928,3.2055204357999814,5.261679383415767,5.112491004527703,300,5,10,4
3.017573033348555,2.9861563381346947,5.05544982740009,4.873896200601232,300,5,10,6
2.441854099755269,2.630142750173492,3.944344990571166,4.201280991105443,300,10,2,2
2.131886142320871,2.3510629456437835,3.5726464811485554,3.9370767251354883,300,10,2,4
2.0844368536430173,2.320178579936404,3.490340415117428,3.906095544231451,300,10,2,6
2.435524067989072,2.621318922710704,3.9542706208825424,4.206809688376296,300,10,5,2
2.1491036153810126,2.356115436329633,3.6051216112181694,3.9403629317040525,300,10,5,4
2.1006679611215877,2.3243094481377082,3.5225764083115876,3.91603330911045,300,10,5,6
2.458228858048855,2.6255861174544233,3.997118006260302,4.213048555727219,300,10,10,2
2.1763863834179222,2.3683686541667637,3.65674409757597,3.9596984136606257,300,10,10,4
2.1314367038176942,2.333745413933817,3.579573005364861,3.9301042520937917,300,10,10,6
1.595601804258393,2.2733451905529884,2.6898262514759517,3.81299759251112,300,15,2,2
1.4331087956001831,2.198587488301139,2.3868674066182773,3.7395053141836954,300,15,2,4
1.4054968853820387,2.1988205537331034,2.30738208049721,3.74408702966686,300,15,2,6
1.6873530982265879,2.2804344801844874,2.8485454932195586,3.824305913012374,300,15,5,2
1.523030362887028,2.2072502310928357,2.5599467338493,3.752082603808993,300,15,5,4
1.480607244475984,2.209322789907402,2.46822182115301,3.760498246246992,300,15,5,6
1.83189190366405,2.309429991333539,3.080155621219218,3.8716297801381274,300,15,10,2
1.6703778356200332,2.2321800847081255,2.819307072080054,3.7951212720399554,300,15,10,4
1.6269984220868052,2.225024282173313,2.730363399526139,3.7935443537814226,300,15,10,6
1.0444591071380518,2.198631556904826,1.752627538022989,3.723912959322237,300,20,2,2
0.9715054836379037,2.159662322115723,1.6287196453544344,3.6918860485295544,300,20,2,4
0.9576243589374936,2.1788754809770636,1.5970638454361668,3.7281404367718536,300,20,2,6
1.2703923612399726,2.2184159489868653,2.1637074180659557,3.7575751487661777,300,20,5,2
1.1543159064923765,2.173879300727045,1.9848209205691376,3.7139037956320142,300,20,5,4
1.112478513117028,2.1845291985667314,1.915090612955131,3.7367816757972787,300,20,5,6
1.546162989913596,2.253873341279837,2.6192273206232883,3.801330598569029,300,20,10,2
1.4226184525153986,2.2047521607394973,2.440435629890919,3.764745036546138,300,20,10,4
1.3735309664072537,2.2077812618953185,2.363384767806944,3.769917380120194,300,20,10,6
4.104664207039372,4.0920455805515,6.170590830762325,6.083233348226648,500,5,2,2
3.2283505139952786,3.2132092987720977,5.2738232514631855,5.122621643743649,500,5,2,4
3.008521162710842,2.978125114142555,5.040633501786535,4.868461390215467,500,5,2,6
4.088179677709364,4.0739169215269175,6.154227808578512,6.064929742401844,500,5,5,2
3.23008716762573,3.214700041369563,5.275160082604352,5.124689820875718,500,5,5,4
3.0089035556786015,2.9776457335063937,5.041620661762921,4.86857595070542,500,5,5,6
4.083621433314926,4.068018843893345,6.150146380737529,6.056893327390056,500,5,10,2
3.231295043016839,3.2155565115411213,5.278507336220198,5.1270134093314725,500,5,10,4
3.008898495264253,2.9774334747946574,5.040968385407057,4.867387231374096,500,5,10,6
2.4297110494005487,2.6158897660603038,3.9330402567540244,4.188415851193382,500,10,2,2
2.133049508488865,2.3494408138092115,3.574904798526163,3.934163106488581,500,10,2,4
2.082489003169864,2.318945673032242,3.482756953424054,3.9044864065316647,500,10,2,6
2.430727715421506,2.6139675041821198,3.9487105457487273,4.199976282989122,500,10,5,2
2.1475117977078697,2.3559497794663,3.6063059701285374,3.945014816444902,500,10,5,4
2.0975076658262153,2.323693681325344,3.515101848252578,3.9120253139529817,500,10,5,6
2.457933999192907,2.6240779576920206,3.9933725758540533,4.213296618928546,500,10,10,2
2.176988651441946,2.3676838465256544,3.6595518116082846,3.9639552546912125,500,10,10,4
2.128372342476497,2.330318053612243,3.5733186844611864,3.926423789925247,500,10,10,6
1.5957678999892666,2.2672373130032772,2.6922009780255483,3.807251563331206,500,15,2,2
1.4369368422692606,2.1986232904101364,2.392457211390081,3.73786143991597,500,15,2,4
1.405544107735989,2.1992891788703646,2.3064007348809015,3.74161971608252,500,15,2,6
1.6860567800872897,2.278226091366942,2.8446775246667944,3.819961447999311,500,15,5,2
1.5243237912584933,2.2040639357507246,2.558916043429696,3.7474524421308284,500,15,5,4
