train_mae,valid_mae,train_rmse,valid_rmse,n_estimators,max_depth,min_samples,max_features
2.101588643368973,2.107673106292949,3.4207415750715433,3.4144536227254285,50,5,2,2
1.9974635888356453,2.016824378881435,3.293803305489512,3.3175327136028714,50,5,2,4
2.0102453869785726,2.043064118476582,3.328296238685002,3.3826165083021973,50,5,2,6
2.0979425185142095,2.1051759714700156,3.4184132049256384,3.4134165461960437,50,5,5,2
1.9974635888356453,2.016824378881435,3.293803305489512,3.3175327136028714,50,5,5,4
2.0102453869785726,2.043064118476582,3.328296238685002,3.3826165083021973,50,5,5,6
2.0989123544328603,2.1066357798664335,3.422138605402223,3.4158538312575017,50,5,10,2
1.9973182374230034,2.0163915884416133,3.293777075219353,3.3186516005983338,50,5,10,4
2.0102453869785726,2.043064118476582,3.328296238685002,3.3826165083021973,50,5,10,6
1.4497119649204195,1.6763140668036411,2.431393678366076,2.8780903820144816,50,10,2,2
1.3909316633482636,1.67728660724239,2.2988763551810547,2.9000693701176,50,10,2,4
1.396826603827244,1.697276264786253,2.2927983381427133,2.9429239120796593,50,10,2,6
1.4575079149487973,1.6735035241555556,2.456815394878338,2.8791769307349746,50,10,5,2
1.4056343092422807,1.676360477357939,2.335741917710922,2.9025454860662325,50,10,5,4
1.4038918838323489,1.6919890128054953,2.322124204043496,2.9386142438214855,50,10,5,6
1.4792114026222871,1.681114621346529,2.494542867669926,2.8798892108937886,50,10,10,2
1.434627645212776,1.6872959947795811,2.4061279016220736,2.9116452519579057,50,10,10,4
1.433472221081616,1.6967761022522072,2.3911324391427486,2.9444857126436945,50,10,10,6
0.9115335182963753,1.5899186551116062,1.4906008845686385,2.762268975700963,50,15,2,2
0.8882426561637097,1.6127953730537343,1.4256110673334403,2.847941015809473,50,15,2,4
0.8877055859912985,1.6121649229056552,1.4149345767392143,2.8371168876076993,50,15,2,6
0.9939194227936127,1.5918719211565635,1.6789409600093994,2.7568424360096837,50,15,5,2
0.9406458965231224,1.6069967654926198,1.5680278350061718,2.8164096049694414,50,15,5,4
0.9470824965809159,1.6298539535947139,1.570899734136659,2.877451457560132,50,15,5,6
1.1208459830353261,1.6071888407673662,1.9104648495727927,2.8067887933587934,50,15,10,2
1.0607178100135746,1.6167909085933472,1.8035144824087348,2.841559754359503,50,15,10,4
1.057534309612276,1.6299210497185364,1.7927719061001997,2.8675346806692077,50,15,10,6
0.660121291367772,1.5765275787862896,1.135204672183763,2.7479537316362386,50,20,2,2
0.6560701001504302,1.6034075497330236,1.1327511982278626,2.819248834222994,50,20,2,4
0.6650668947640473,1.6194672352974857,1.1512295022747523,2.841792730176069,50,20,2,6
0.8018691000662977,1.589131500963709,1.4192767140523617,2.7738044965740736,50,20,5,2
0.7643184820584387,1.5865056806672613,1.366705774677233,2.8065262358250656,50,20,5,4
0.7592069152912174,1.6168693753967,1.3596187865576992,2.8318845491398927,50,20,5,6
0.99820766979413,1.5919627358328765,1.7555069346630565,2.792851936671893,50,20,10,2
0.9476177507176237,1.5941883202962583,1.6817293343878572,2.8155242825188753,50,20,10,4
0.9299677150760783,1.6204193620372183,1.6608138099362766,2.8559019506520547,50,20,10,6
2.0917706884498153,2.1027968840744666,3.415344487877246,3.4057861218945074,100,5,2,2
1.995695695318887,2.0168671384586783,3.2899619113065555,3.3255804986121222,100,5,2,4
2.0072942244343164,2.037595606393078,3.3205514640898137,3.3774389266462914,100,5,2,6
2.089448895476711,2.100657586953652,3.413871652643419,3.404851808022865,100,5,5,2
1.995695695318887,2.0168671384586783,3.2899619113065555,3.3255804986121222,100,5,5,4
2.0072942244343164,2.037595606393078,3.3205514640898137,3.3774389266462914,100,5,5,6
2.086008143423563,2.0985593800143922,3.4108890158266867,3.401164505249448,100,5,10,2
1.9956602347053929,2.0166454435170373,3.290094978968167,3.3263527379189193,100,5,10,4
2.0072942244343164,2.037595606393078,3.3205514640898137,3.3774389266462914,100,5,10,6
1.4421945677063144,1.6632813600421867,2.4203648234989803,2.861607361445781,100,10,2,2
1.391263782623434,1.6658307219842117,2.2963782719231993,2.881148661937441,100,10,2,4
1.3879442545239258,1.6878778460174388,2.2762746547160884,2.92842900224707,100,10,2,6
1.450186324597015,1.6621047614356281,2.4444190805910826,2.8552470976335624,100,10,5,2
1.3958266701151054,1.6689321364953076,2.3161929991070416,2.888920516824655,100,10,5,4
1.3989036038646672,1.6867228466034605,2.3122812789704845,2.9305532915899524,100,10,5,6
1.4746463159800118,1.6772151822761938,2.4892221769006695,2.877047483203741,100,10,10,2
1.428707039873586,1.6800999011745235,2.393082623585167,2.9048808101040486,100,10,10,4
1.42388812953616,1.6870577421901518,2.371093903978534,2.927516385299771,100,10,10,6
0.9033157605376549,1.5712637251928274,1.4777625564286456,2.7397429539531224,100,15,2,2
0.8803609774539979,1.594026788137853,1.4047112867415847,2.8104874793775423,100,15,2,4
0.8774677676067697,1.6038109686316637,1.3921382405652725,2.8200268962341433,100,15,2,6
0.9820805794404532,1.5724377349286118,1.6544440215153797,2.738211493311119,100,15,5,2
0.9358828203667521,1.594623212434218,1.5582640234870813,2.7928262996698106,100,15,5,4
0.9350453518568494,1.6139015777461554,1.5445981900477166,2.847434067674798,100,15,5,6
1.109520675591458,1.5975198526000165,1.8913946509969797,2.7908018642400356,100,15,10,2
1.05561493140685,1.6081219871209067,1.7891308083477453,2.8282065401606613,100,15,10,4
1.0471351369299362,1.6200799184787746,1.7720675035715923,2.8507092661689826,100,15,10,6
0.6446765504506361,1.5622156840277648,1.1060177306354124,2.7273913798385445,100,20,2,2
0.6440405874588736,1.580794470303481,1.1065436465235075,2.787159999825738,100,20,2,4
0.651464204089683,1.6021137804671548,1.1211988340279335,2.82781728673147,100,20,2,6
0.7915838547372485,1.5674365424230705,1.4020992383793418,2.7460413883913044,100,20,5,2
0.753818344704663,1.5808715155601902,1.3470686147437017,2.792738486462878,100,20,5,4
0.7447172007874987,1.6054077164722425,1.335324528746569,2.825634942341742,100,20,5,6
0.9890092904274584,1.5749790644446942,1.7398964670420336,2.770300393329813,100,20,10,2
0.9375351554778157,1.5924527561716515,1.6626958845454658,2.8110689797469663,100,20,10,4
0.9200082548148193,1.6097646122740632,1.638070364085071,2.842765054449555,100,20,10,6
2.088705900939857,2.097407009002797,3.414478922004231,3.3960181378976504,200,5,2,2
1.9854653760960659,2.0075068907527522,3.277598921837946,3.3130568434066743,200,5,2,4
2.0034142341054735,2.037833388431503,3.3196447252944985,3.3775988962239873,200,5,2,6
2.0874260460709357,2.0963779648182865,3.413795460124197,3.3959658168783586,200,5,5,2
1.9854653760960659,2.0075068907527522,3.277598921837946,3.3130568434066743,200,5,5,4
2.0034142341054735,2.037833388431503,3.3196447252944985,3.3775988962239873,200,5,5,6
2.0851722955981664,2.0952601285763834,3.411803406225228,3.394182733854754,200,5,10,2
1.9855174495166625,2.0074929679857876,3.2777005512042323,3.313492541996215,200,5,10,4
2.0034142341054735,2.037833388431503,3.3196447252944985,3.3775988962239873,200,5,10,6
1.4381304313192746,1.660755184732612,2.417337365835115,2.8523463664955804,200,10,2,2
1.3877321688524609,1.6660155219533035,2.291147393971172,2.8792188451590914,200,10,2,4
1.3860271333787533,1.6835807666220262,2.2735533024850465,2.917092054496577,200,10,2,6
1.4484405470620727,1.6621534742418713,2.4443357969612163,2.8561615466562658,200,10,5,2
1.3955054383097703,1.6661329976317838,2.3186077882857576,2.8808247892166654,200,10,5,4
1.396643578914428,1.6833828929024819,2.3069994232578037,2.920727669960441,200,10,5,6
1.4707843951418174,1.6683799663567382,2.4900068043613506,2.8620243924994453,200,10,10,2
1.4244490150451339,1.6796153862696657,2.386234771985051,2.9041731935901067,200,10,10,4
